sample_id,attack,original_text,attack_text,pred,spam_prob,is_spam_gt,is_pred_spam
160,spacing,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE for 1 st we-ek! No1 N.okia tone 4 ur mobile ev-ery week jus t tx t NOKIA_ t o 807_7 Get tx-ting and tel_l u-r- mates. www.ge t zed.co..uk POBox 36504 W.45WQ 16+ norm150p/to_ne_,spam,0.8215139153121173,1,1
160,split_keywords,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,f r e e for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,spam,0.7788048192441374,1,1
160,url_obfuscation,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates[.] www[.]getzed[.]co[.]uk POBox 36504 W45WQ 16+ norm150p/tone,spam,0.8450748794213021,1,1
160,typos,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE for 1st wEek! No1 NokiA tone 4 ur mobile every week just txt NOKIA to 8077 Get txting andd tell uR mates. www.getzed.co.uk POBox 36504 45WQQ 16+ norm150p/tone,spam,0.8460341635212486,1,1
161,original,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,spam,0.6753516352201857,1,1
161,leetspeak,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,C0ngr@7ul@710n$ ur @w@rd3d 317h3r @ yr$ $upply 0f CD$ fr0m V1rg1n R3c0rd$ 0r @ My$73ry G1f7 GU@R@N733D C@ll 09061104283 7$&C$ www.$m$c0.n37 å£1.50pm @ppr0x 3m1n$,ham,0.22168413178028396,1,0
161,spacing,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,Congr.atulations ur. awarded e it.her a yr_s sup_ply o_f CDs fro m Vir-gin  Records or a Mys-te-r.y Gift GUARANT.EED Cal-l 09061104283 Ts&Cs ww-w.sms_co.ne.t å£1.50pm approx 3mins,ham,0.3631802054494533,1,0
161,split_keywords,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,spam,0.6753516352201857,1,1
161,url_obfuscation,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www[.]smsco[.]net å£1[.]50pm approx 3mins,spam,0.5552455011830296,1,1
161,typos,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,Congratulations ur awarded eihhe a yRs supply of CCDDs from Virgin records or aa Mystery GifT GUARANTEED Call 09061104283 Ts&Cs www.ssco.nett å£1.50pm approx 3mins,spam,0.7083396509404256,1,1
162,original,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468","TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",spam,0.6113510037974,1,1
162,leetspeak,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468","7h3M0b> Ch3ck 0u7 0ur n3w3$7 $3l3c710n 0f c0n73n7, G@m3$, 70n3$, G0$$1p, b@b3$ @nd $p0r7, K33p y0ur m0b1l3 f17 @nd funky 73x7 W@P 70 82468",ham,0.0791599665460673,1,0
162,spacing,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468","T.heM ob> Check out our new_est sel ection of content-, Games, Tones, Gos sip, babes and spo rt, K_e.e-p you_r mob_ile fit and_ funky t ext WA_P to 82468",ham,0.40064510726457886,1,0
162,split_keywords,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468","TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",spam,0.6113510037974,1,1
162,url_obfuscation,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468","TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",spam,0.6113510037974,1,1
162,typos,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468","TheMob> Check out our newest seeLection of content, Games, Tones, Gossip, babes and spport, Keep your mobile fit and ffunky text wP to 82468",spam,0.6088421428896837,1,1
163,original,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam,0.678667034606033,1,1
163,leetspeak,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","D0ubl3 m1n$ @nd 7x7$ 4 6m0n7h$ FR33 Blu37007h 0n 0r@ng3. @v@1l@bl3 0n $0ny, N0k1@ M070r0l@ ph0n3$. C@ll M0b1l3Upd8 0n 08000839402 0r c@ll20p70u7/N9DX",ham,0.06819552791428977,1,0
163,spacing,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Do-ub-le mins a-nd txt.s 4 6m onths FREE  Bl.uetooth on Or_ange. Avail_able on S.o.ny, N okia Motorol_a phones. Call MobileUpd8 on 08_0-008-39402 o_r c a_l l2 op_tout/N9DX-",spam,0.6945725120107985,1,1
163,split_keywords,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Double mins and txts 4 6months f r e e Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam,0.5956253755460166,1,1
163,url_obfuscation,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Double mins and txts 4 6months FREE Bluetooth on Orange[.] Available on Sony, Nokia Motorola phones[.] Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam,0.678667034606033,1,1
163,typos,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","DoUbl ins and txts 4 6months FREEE luetooth o Orange. Available on Sony, Nokia Motorol phone. Call MoileUpd8 on 08000839402 or ccall2optout/N9DX",spam,0.5548298582753546,1,1
164,original,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",ham,0.4890389354345787,1,0
164,leetspeak,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","Ur b@l@nc3 1$ n0w å£600. N3x7 qu3$710n: C0mpl373 7h3 l@ndm@rk, B1g, @. B0b, B. B@rry 0r C. B3n ?. 73x7 @, B 0r C 70 83738. G00d luck!",ham,0.18498099704105353,1,0
164,spacing,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","Ur bal-anc.e is now å£600. Next question: Co_mpl_ete the_ la ndmark, Big, A.. Bob, B. Barry or C-. Ben ?. Text A, B or C to- 837-38-. Good l-uck_!",spam,0.5115579046044699,1,1
164,split_keywords,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",ham,0.4890389354345787,1,0
164,url_obfuscation,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","Ur balance is now å£600[.] Next question: Complete the landmark, Big, A[.] Bob, B[.] Barry or C[.] Ben ?[.] Text A, B or C to 83738[.] Good luck!",ham,0.4890389354345787,1,0
164,typos,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","Ur balance is now å£600. Next question: Complete tHe landmark, ig, A. Bb, B. Barry or C. BEn ?. Teext A, B or C to 83738. Good luck!",ham,0.389996804021506,1,0
165,original,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,ham,0.4837545615958442,1,0
165,leetspeak,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,$@n7@ C@ll1ng! W0uld y0ur l177l3 0n3$ l1k3 @ c@ll fr0m $@n7@ Xm@$ 3v3? C@ll 09058094583 70 b00k y0ur 71m3.,ham,0.0218575858403153,1,0
165,spacing,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,San_ta Cal li_ng! Would your litt.le o nes like a call f ro_m Sa-nta Xmas eve? C_all- 0-905-8094 583  to book you_r_ t.ime.,ham,0.2882205149162351,1,0
165,split_keywords,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,ham,0.4837545615958442,1,0
165,url_obfuscation,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time[.],ham,0.4837545615958442,1,0
165,typos,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,SanTa Caalling! Would yyour littLe ones llikke a call from Santa Xma eve? all 09058094583 to book your tme.,ham,0.3995805501232989,1,0
166,original,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",ham,0.07030859084989428,1,0
166,leetspeak,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","D0 y0u 3v3r n071c3 7h@7 wh3n y0u'r3 dr1v1ng, @ny0n3 g01ng $l0w3r 7h@n y0u 1$ @n 1d107 @nd 3v3ry0n3 dr1v1ng f@$73r 7h@n y0u 1$ @ m@n1@c?",ham,0.0791599665460673,1,0
166,spacing,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","Do you ev_er notice that when you're driv.i.ng, anyon-e. goin g s_lower th-an you is an i.diot and. ev-e.ryone- d riving fast er th-an you i.s a. maniac?",ham,0.061812768390345996,1,0
166,split_keywords,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",ham,0.07030859084989428,1,0
166,url_obfuscation,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",ham,0.07030859084989428,1,0
166,typos,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","Do you ever tice that when you're driving, anyoNe going slowweR than you is an idiot and everyone driving faster thann you is a aniac?",ham,0.06439087579824189,1,0
167,original,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,ham,0.20768720932427434,1,0
167,leetspeak,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,CL@1R3 h3r3 @m h@v1n b0r1n 71m3 & @m n0w @l0n3 U w@nn@ cum 0v3r 2n173? Ch@7 n0w 09099725823 h0p3 2 C U Luv CL@1R3 xx C@ll$å£1/m1nm0r3m0b$3M$P0B0x45P0139W@,ham,0.07011271533971067,1,0
167,spacing,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,CLAIRE_ here am hav-i-n bor_in ti.me & am now alon_e U wanna_ cum o_ver_ 2nite? C-h a-t now 0909972 5823 hope 2- C U Lu-v CLA IRE x-x Ca.l-lså£1/mi-n-mo re_m.obsE-MSPOBox45PO1_39WA,ham,0.0758765955726976,1,0
167,split_keywords,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,ham,0.20768720932427434,1,0
167,url_obfuscation,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,ham,0.20768720932427434,1,0
167,typos,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,CLAIRE here am havin bOrrin time & a now Alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luvv CLAiRE xx Callså£1/minmoremobssEMSPOBox45PO139WA,ham,0.22800628360696196,1,0
168,original,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",spam,0.5005026911948666,1,1
168,leetspeak,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","W@n2 w1n @ M337+Gr337 w17h W3$7l1f3 4 U 0r @ m8? 7h3y @r3 curr3n7ly 0n wh@7 70ur? 1)Unbr3@k@bl3, 2)Un7@m3d, 3)Unk3mp7. 73x7 1,2 0r 3 70 83049. C0$7 50p +$7d 73x7",ham,0.11970622486125236,1,0
168,spacing,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 wi-n a M.e.et+Greet wit-h Wes.t life  4 U or a m8? They  are curren_tly on wh-at- t.our? 1)U.nbreak_able, 2)Untame.d, 3 )U_n_k_empt. Text 1,2- or 3. to 830-49. Cos t 50-p +std text",spam,0.5057172766818677,1,1
168,split_keywords,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 w i n a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",ham,0.4554140938564269,1,0
168,url_obfuscation,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt[.] Text 1,2 or 3 to 83049[.] Cost 50p +std text",spam,0.5005026911948666,1,1
168,typos,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","an2 win A Mee+Greet with Westlife 4 U or aa m8? They are currently on what tour? 1)unbreakkable, 2)UnTamed, 3)Ukempt. Text 1,2 or 3 to 83049. Cost 50p +sstd txt",spam,0.5703496884465206,1,1
169,original,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,spam,0.798289260243445,1,1
169,leetspeak,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URG3N7! Y0ur M0b1l3 numb3r h@$ b33n @w@rd3d w17h @ å£2000 B0nu$ C@ll3r Pr1z3. C@ll 09058095201 fr0m l@nd l1n3. V@l1d 12hr$ 0nly,ham,0.06297075497703947,1,0
169,spacing,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT! Your M-obile nu.mb_er ha-s been awarde.d wi th a- å.£2-0 00 B-o nus Ca l-ler Priz-e. Call. 0.9-0580952.01 from l_and l ine. Valid. 12hrs  o_nly,ham,0.4342068257720689,1,0
169,split_keywords,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,u r g e n t! Your Mobile number has been awarded with a å£2000 Bonus Caller p r i z e. Call 09058095201 from land line. Valid 12hrs only,spam,0.7207685466820475,1,1
169,url_obfuscation,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize[.] Call 09058095201 from land line[.] Valid 12hrs only,spam,0.798289260243445,1,1
169,typos,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,RGENT! Your Mobile number has been wrdeed with a å£2000 Bonus Caller Prize. CAll 09058095201 from land line. Valid 12hhs only,spam,0.7604621754437099,1,1
170,original,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",spam,0.6911090261660647,1,1
170,leetspeak,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","$M$ $3RV1C3$. f0r y0ur 1nclu$1v3 73x7 cr3d17$, pl$ g070 www.c0muk.n37 l0g1n= ***** un$ub$cr1b3 w17h $70P. n0 3x7r@ ch@rg3. h3lp:08700469649. P0 B0X420. 1P4 5W3",spam,0.517203946402874,1,1
170,spacing,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS SERVICE.S . for your i.nclusive text cre d-its, p.ls goto ww.w.comuk.net lo_gin= ***** un_su_bscribe wit_h ST.O.P. n.o extra c harg_e. help:0870046-9649. PO BO-X4_20. IP4 5WE",spam,0.5087019052486812,1,1
170,split_keywords,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",spam,0.6911090261660647,1,1
170,url_obfuscation,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS SERVICES[.] for your inclusive text credits, pls goto www[.]comuk[.]net login= ***** unsubscribe with STOP[.] no extra charge[.] help:08700469649[.] PO BOX420[.] IP4 5WE",spam,0.5858898353480718,1,1
170,typos,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS SERVICCES. for your inclusive text cedits, pls goto www.comuk.net login= ***** uNsubscribe wth STOP. no exxtra charge. Help:08700469649. PO BBOX420. IP4 5WE",spam,0.6911727399424294,1,1
171,original,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,spam,0.5156755012141034,1,1
171,leetspeak,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,N07 h3@rd fr0m U4 @ wh1l3. C@ll 4 rud3 ch@7 pr1v@73 l1n3 01223585334 70 cum. W@n 2C p1c$ 0f m3 g3771n $h@gg3d 7h3n 73x7 P1X 70 8552. 23nd $3nd $70P 8552 $@M xxx,ham,0.1072480212655705,1,0
171,spacing,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,No t hea_r d from U4  a  while. Call 4 rude chat  pr-ivate li ne 01223-585334 t o cu-m. W an 2C- pics  o.f  me  gettin s hag-ged_ t-h-e n_ tex t PIX to 8.55.2. 2E nd s_end STOP 85_52 SAM xxx,ham,0.4432700803618505,1,0
171,split_keywords,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,spam,0.5156755012141034,1,1
171,url_obfuscation,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,Not heard from U4 a while[.] Call 4 rude chat private line 01223585334 to cum[.] Wan 2C pics of me gettin shagged then text PIX to 8552[.] 2End send STOP 8552 SAM xxx,spam,0.5156755012141034,1,1
171,typos,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,Not heard fRom U4 aa while. CalL 4 rude chat privaate line 01223585334 to cuM. Wan 2C Pics of me gettin shaggeD then text PIx To 8552. 2End send STOP 8552 SSAM xxx,ham,0.49682555587285293,1,0
172,original,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,ham,0.4923204875908888,1,0
172,leetspeak,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,$pl@$hM0b1l3: Ch00$3 fr0m 1000$ 0f gr8 70n3$ 3@ch wk! 7h1$ 1$ @ $ub$cr1710n $3rv1c3 w17h w33kly 70n3$ c0$71ng 300p. U h@v3 0n3 cr3d17 - k1ck b@ck @nd 3NJ0Y,ham,0.20072195574591292,1,0
172,spacing,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,SplashMobile: C.hoose from 1000_s of gr-8 to_nes  e ach wk! Thi-s is a s ubsc riti.on s er.vice with wee_kl_y t-ones costing 300p.. U have o ne credit - kic k ba ck and ENJ-OY,ham,0.34373379834996837,1,0
172,split_keywords,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,ham,0.4923204875908888,1,0
172,url_obfuscation,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p[.] U have one credit - kick back and ENJOY,ham,0.4923204875908888,1,0
172,typos,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,SplAshMobile: hoose from 1000s off gr8 tones eeach wk! This is a subscritionn service with weekly tones costing 300p. U havE one credit - kckk back and ENJOOY,ham,0.4590041382217659,1,0
173,original,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,ham,0.4820202787480477,1,0
173,leetspeak,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,Buy $p@c3 1nv@d3r$ 4 @ ch@nc3 2 w1n 0r1g @rc@d3 G@m3 c0n$0l3. Pr3$$ 0 f0r G@m3$ @rc@d3 ($7d W@P ch@rg3) $33 02.c0.uk/g@m3$ 4 73rm$ + $3771ng$. N0 purch@$3,ham,0.21235656912761647,1,0
173,spacing,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,Buy S_pace Inva.ders 4 a ch-an c_e 2 w-in orig A_rcade Ga me co-nso_le. P_ress 0 f or Ga mes Arcad e (std WAP charg e) See o2.c_o..u.k/g ames 4 Term.s + se.ttin gs. No pur.c-hase,ham,0.18008682631103065,1,0
